id,dt,car_value,loan_amount,ltv,term_meses,taxa_mensal,parcela_mensal,pti,idade,renda_mensal,score_interno,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,pd_proxy,risk_band,cluster_true
132,2024-05-01,68832.15484869214,66720.58407817007,0.970263435506005,48,0.02504544982432974,2726.8498009190353,0.6789662777977818,37,4735.234940764311,590,0.828005227043977,1,0,agencia,0.11770969612147526,alto,D
133,2022-04-01,52577.32596108443,58040.53354910603,1.0722188497488352,60,0.02978010233762909,2350.1046488768116,0.5035353643057259,44,6216.253696524058,599,0.8262265613853659,0,1,agencia,0.1396430123186079,alto,D
134,2024-08-01,45792.951443172766,38343.69277624831,0.8,36,0.008672073691900867,1331.1180406181945,0.16340677414347127,34,8146.039523731568,760,0.7735451355135391,0,0,digital,0.0006595531010780983,baixo,B
135,2022-05-01,53331.05103766809,51575.09405416011,0.910804622576609,48,0.014354670779095984,1666.7559225670389,0.27907063879961574,41,5972.523407465443,724,0.7521085938713624,0,0,parceiro,0.0030683965473139656,baixo,B
136,2023-06-01,38715.50612746967,36587.03991779386,0.9331978177966109,36,0.010510875530469638,1323.9561224665672,0.25983369243468823,38,5095.39817589036,716,0.36913695023614457,0,0,agencia,0.0016659855932691324,baixo,B
137,2023-08-01,107550.13791628854,96641.16080277925,0.870974409169587,36,0.00979160100051904,3441.4940384123424,0.8,38,3941.8912638271013,673,0.6475065504073243,0,0,parceiro,0.009079585202498564,baixo,B
138,2023-02-01,89329.01131896205,87086.89689620327,0.9745388851019207,36,0.021872674432820566,3942.939143879192,0.8,36,2635.7507103812923,584,0.7643762264748519,0,0,digital,0.11820100815811767,alto,D
139,2024-01-01,80082.56684611729,61313.61389369439,0.7615963631942447,36,0.008,2095.563070411155,0.32379738687205895,31,6471.834410569744,764,0.18111733064441532,0,0,digital,0.00044759580177436734,baixo,A
140,2022-10-01,102263.00441293539,111492.09559108764,1.0584301937126839,60,0.01127599978134942,2863.949469590628,0.1714520823337889,48,16704.080992233103,802,0.38882758655496535,0,0,parceiro,0.0020412740396930137,baixo,C
141,2022-02-01,52062.91245800916,47444.20554260746,0.9020331338853234,36,0.010123859969180842,1702.149393015676,0.34284004004601104,38,4964.850058899882,631,0.4825941216255543,0,0,agencia,0.0017621484734744676,baixo,B
142,2024-04-01,53073.97370677731,42544.22260632003,0.7816644139478406,24,0.008,2044.9589666104494,0.33720369792772575,33,6064.461864379536,766,0.23329896858087312,0,0,digital,0.00039596239161056394,baixo,A
143,2023-03-01,47404.21321247602,38202.890590685296,0.8181805938641135,36,0.008,1305.6899050772,0.09255658266692965,31,14106.937264265713,746,0.4346342255811125,0,0,digital,0.0003053328469807956,baixo,A
144,2024-12-01,54673.29755370718,65534.855391341225,1.1968147617870895,60,0.02786185368737203,2552.9856317249937,0.5731805189530553,33,5695.277175975883,545,0.5619623119909681,1,0,agencia,0.13852508945661374,alto,D
145,2022-02-01,76174.9438711857,68995.58443158511,0.8973806671765373,36,0.011343519194562892,2542.6662010602918,0.3877341590417246,54,6557.756498278172,659,0.5463065259684828,0,0,agencia,0.003249499354816727,baixo,B
146,2023-06-01,64600.68372624137,52798.12487212958,0.8,36,0.01210397685033495,1977.8684047360575,0.3130424107296477,22,6318.2122835241025,539,0.6453937041314841,0,0,digital,0.0029877441356423403,baixo,B
147,2022-05-01,74944.21564393325,66890.17973558354,0.852185524807008,24,0.013121845884592058,3489.268926062373,0.5955392676311579,31,5859.00731607747,614,0.4505861874739529,0,0,parceiro,0.007077591502215922,baixo,B
148,2024-11-01,65675.51097335052,62351.905235046106,0.987918821446968,60,0.020819950272348994,2077.7292736880036,0.6106277665387545,48,4039.8144841312264,516,0.8492447442136073,0,0,digital,0.0971161644357986,alto,D
149,2022-07-01,37845.48775605661,32162.4221275096,0.7985059958498254,36,0.008,1099.2401162691058,0.24303598866771758,27,4522.952021611924,848,0.27531312634546334,0,0,digital,0.00020672089515051106,baixo,A
150,2023-08-01,136265.97673756868,156747.6395345313,1.1362548557736998,48,0.008562838380999077,4339.3395867859035,0.3871052956803148,49,11209.713830341094,801,0.2733231869038202,0,0,parceiro,0.004039454210820006,exposicao,C
151,2024-11-01,65899.75378764099,48279.48438536895,0.7259499302361458,36,0.008,1650.0854885488322,0.1701395199525598,32,9698.425674463684,777,0.049565338069078174,0,0,agencia,0.00023234804998980462,baixo,A
152,2022-06-01,180000.0,169058.26243521846,0.9704118155431731,48,0.008594155935417076,4684.377589698196,0.46813005695575843,37,10006.573002726254,827,0.8733230534469403,0,0,digital,0.002858753347473694,baixo,C
153,2022-08-01,107564.36198423203,101035.70551445478,1.0011175671920898,48,0.010313573547588805,2938.541875355824,0.20201397992529183,35,14546.230297737544,722,0.5551015210821264,0,0,parceiro,0.0021503020535054086,baixo,C
154,2023-08-01,98149.21155363963,93256.59887485966,0.9110549297191963,36,0.012762310729709417,3542.5968338066755,0.23394020212398137,36,15143.172492982649,647,0.37915879595822427,0,0,agencia,0.004031450673107349,baixo,B
155,2024-10-01,97105.5128268738,107484.25704907511,1.0660791368324312,60,0.02550367858703382,3984.3994401078403,0.8,44,5021.9631466988385,584,0.9137763280808118,1,0,parceiro,0.13470801666720916,alto,D
156,2022-01-01,68928.30931820114,62373.66123937928,0.9281267248113549,36,0.009438076767493388,2203.55162353138,0.46411345502814805,42,4747.872744602366,697,0.44241350568714416,0,0,digital,0.0025791345516191434,baixo,B
157,2023-05-01,102074.67971114955,103189.74605428363,1.0112432501804585,48,0.0174349749153121,3589.074883309998,0.20654897427241048,41,17376.386863952604,762,0.6506893790573364,1,0,agencia,0.008942335720156848,baixo,C
158,2022-08-01,36368.579544554734,26445.79153847966,0.7654881766488667,48,0.008,720.2070562312628,0.07878089806978736,24,9141.899545157174,751,0.062234171982121646,0,0,digital,0.00022783997024888265,baixo,A
159,2023-01-01,76744.50886611844,69116.9344767407,0.8993585963006965,48,0.021540699741736433,2630.997841038292,0.38625516433135687,51,6811.553822439606,671,0.18882728212430994,0,1,agencia,0.024418670327586555,medio,B
160,2022-06-01,71073.35990404243,62515.80714247247,0.8998888259195956,24,0.01070760243783737,3140.3408247727066,0.44386109823121506,48,7075.053067923623,667,0.19676022575684493,0,0,parceiro,0.0038957744943914755,baixo,B
161,2024-11-01,92174.40463416852,92963.06121758315,1.0010545933424588,60,0.011980862101426296,2440.4064472058376,0.16421893078890495,34,14860.688932038265,676,0.4873910587413934,0,0,parceiro,0.0020633823926863772,baixo,C
162,2023-10-01,121866.50309687977,133521.08320004103,1.0990267536009972,48,0.013123788596529582,4183.531208611768,0.28756136436002505,44,14548.307690507452,718,0.6451922760751183,0,0,agencia,0.004659979827130952,exposicao,C
163,2023-09-01,43999.424728681275,38014.572378258585,0.8394729116904217,48,0.012437043076390755,1170.201357239568,0.18362685040024118,47,6372.713765383143,546,0.6821542387450066,0,0,agencia,0.0027275419427610745,baixo,B
164,2024-03-01,60437.73759412702,49432.841867070885,0.8,48,0.011952997038569097,1502.547362186766,0.3840381398764295,38,3912.495156523347,591,0.316090171936441,0,0,agencia,0.004937576159920822,baixo,B
165,2022-07-01,78734.29172553492,68236.0626223248,0.8389739821783531,36,0.011481395817217181,2522.20237913373,0.35488030470961746,39,7107.191764833314,672,0.6633280823097332,0,0,agencia,0.0031099321811071026,baixo,B
166,2023-05-01,25949.187887106375,20655.757564575924,0.7749461195548982,36,0.009119430961460678,724.4660475138978,0.11669108313962276,29,6208.409657549091,704,0.5516350297334974,0,0,digital,0.00029381321191186715,baixo,A
167,2024-06-01,37392.821885973695,28720.321802479637,0.7169630656725233,36,0.008,981.5967762714151,0.1512883290618071,20,6488.251819282075,711,0.3697511109367826,0,0,digital,0.00013370884827663897,baixo,A
168,2024-09-01,37958.670885114705,30255.13039406469,0.7900485518918478,24,0.008,1454.2632676080427,0.13545824586038938,29,10735.878486916814,780,0.3879507290916158,0,0,parceiro,0.00018842913927280788,baixo,A
169,2022-06-01,68517.05095654927,56590.514200952406,0.8439303593838614,36,0.013661223087834524,2190.4352391278167,0.3468972230215251,34,6314.363718593098,628,0.5789195248558503,0,0,parceiro,0.003577758652888842,baixo,B
170,2022-05-01,57823.78485981184,45387.837568437164,0.7784497995991072,24,0.008,2181.64205912288,0.40331133962329296,26,5409.3248683773945,765,0.31908414587310724,0,0,digital,0.0003909822253470589,baixo,A
171,2023-08-01,97776.52213891016,80083.50977092252,0.8098690545615204,36,0.01169631886622283,2973.8877510467664,0.393091117068012,40,7565.390368595456,723,0.18200569563562907,0,0,agencia,0.002523784336548877,baixo,B
172,2022-06-01,73037.58120654942,57922.74780427968,0.8368660186148956,36,0.008,1979.6708027329364,0.15408836700738646,42,12847.633089901186,767,0.16119034000222873,0,0,parceiro,0.0005445416009599778,baixo,B
173,2024-01-01,109491.93072393171,116489.8162426461,1.0366121834822435,48,0.009852125814768246,3345.00903233122,0.29549172628434084,61,11320.144473732034,774,0.7959918851197484,0,0,parceiro,0.0025723982409582027,baixo,C
174,2023-02-01,105000.0,78617.66091461478,0.7504909695417513,36,0.008,2686.9769441483895,0.44867335886414905,28,5988.715155610481,784,0.05302302057683911,0,0,digital,0.00039828635914436114,baixo,A
175,2022-10-01,57849.969962336516,49730.46127852271,0.8659088974497792,36,0.009842739409935651,1772.9888790615018,0.2198615293918221,36,8064.116009589849,688,0.37128873880434377,0,0,digital,0.0010469293506262729,baixo,B
176,2023-01-01,79037.06484697171,73773.53673584633,0.9350561349985498,36,0.010590765969074323,2674.3195191532695,0.4689873270011986,51,5702.327899249258,642,0.6436867727264932,0,0,parceiro,0.004980374842514903,baixo,B
177,2024-10-01,50013.1260665242,42206.052400878354,0.8131114779477259,36,0.008,1442.5090798344645,0.6123767708383927,23,2355.5907874486393,866,0.252586769205881,0,0,digital,0.000906593117169361,baixo,A
178,2023-05-01,56379.55512433137,47443.94705579446,0.8001363222326582,36,0.008,1621.5286793735972,0.7370584906243624,25,2200.0,803,0.4746803625913199,0,0,digital,0.0010679073128651388,baixo,A
179,2024-06-01,45205.18736997531,44489.447007908064,0.9092151113638179,36,0.008,1520.5504332925022,0.09718659596893736,47,15645.680539922381,748,0.13157487654291336,0,0,parceiro,0.0009692176430583985,baixo,B
180,2023-08-01,72040.3696020483,67192.29737653045,0.8915984961144714,36,0.00855885577611698,2326.5240509129735,0.3249410854778714,38,7159.833443319406,719,0.5063301019100047,0,0,parceiro,0.0015506811966532591,baixo,B
181,2024-04-01,51713.131158470955,37785.812126091914,0.734811198627398,36,0.008,1291.4350899984302,0.25631885559058076,34,5038.392852616528,821,0.4613952811732603,0,0,digital,0.00024984079363661057,baixo,A
182,2024-09-01,93213.8601995429,84616.85314927677,0.9293000824884001,48,0.0159843333316174,2844.8862962450467,0.5566806577255999,33,5110.445740773974,520,0.30056652088793095,0,0,agencia,0.012820989103521153,baixo,B
183,2022-10-01,93929.34270259747,66695.4209204744,0.7350507173747635,36,0.008,2279.501275015325,0.35347947061886015,35,6448.751524450486,848,0.2788850257632535,0,0,digital,0.00023445260046484946,baixo,A
184,2023-12-01,103183.66412543987,103130.0370852064,1.0020682424443081,48,0.014954692923600469,3382.3648679221656,0.2635556379879732,39,12833.589498383308,716,0.8107187653385305,0,0,parceiro,0.0032375367421539655,baixo,C
185,2023-12-01,41849.23085666223,43268.16964691831,1.0275891853553676,60,0.025598754528481146,1607.2251637324844,0.23908934280860264,39,13201.773328514188,753,0.4608382920078922,0,1,parceiro,0.0808370620104304,alto,D
186,2022-08-01,31028.153779051943,26497.655798651314,0.8340980150836941,24,0.008,1273.6539887218398,0.17456304343488413,29,7296.240737215039,762,0.28885490997121477,0,0,digital,0.0004375680583757277,baixo,A
187,2022-01-01,133131.6359041425,153899.3629448863,1.1040822656280842,48,0.013426472437633175,4859.29717181752,0.6941853102596458,29,7000.0,720,0.6847078491774502,0,0,parceiro,0.01158454669389674,exposicao,C
188,2022-02-01,67965.86871956257,54500.58426963814,0.7716560400786654,24,0.008,2619.661417227273,0.6394219042450048,37,4096.921609716247,724,0.3260211562784706,0,0,digital,0.0016824938007630747,baixo,A
189,2022-09-01,180000.0,183761.67754690122,1.0472647810353042,60,0.009921565598530399,4521.257456403744,0.42224279060161,42,10707.719722015556,791,0.6508440636441846,0,0,parceiro,0.003052969888477606,exposicao,C
190,2023-12-01,68988.85537914814,60814.96491511166,0.892624033801706,24,0.012553233253428196,3144.696423365745,0.21865543991683675,39,14381.972040401997,641,0.2877987125788734,0,0,parceiro,0.0026995067125686763,baixo,B
191,2023-03-01,87822.94519674983,72946.5073584959,0.8720469598414846,36,0.01232582627611022,2745.592652789184,0.42396788666749624,33,6475.944851319506,627,0.4605696812336628,0,0,digital,0.004362415752590341,baixo,B
192,2024-07-01,50202.93567843175,41599.84528437266,0.8,48,0.008095796312525059,1136.0905426683003,0.20404979087269753,33,5567.712359857716,641,0.0508300824443624,0,0,digital,0.0014517148176872092,baixo,B
193,2023-03-01,67007.41067312713,56741.10313814274,0.8486355532800873,48,0.012109667189028147,1731.799015330957,0.2508607393328991,46,6903.427853781504,602,0.3891955143200567,0,0,parceiro,0.002717049170223707,baixo,B
194,2023-12-01,84454.64456985368,73303.97384030787,0.8486790596177428,24,0.00910673472119043,3588.3801183643745,0.4725189911019679,52,7594.150046743867,845,0.4925201507408085,0,0,digital,0.0010921110761681208,baixo,B
195,2024-06-01,139044.36075277659,119072.48585648937,0.9073713918410773,36,0.01498824002816805,4735.3186505833155,0.5360850958811978,29,8833.1473621731,539,0.4691193184257296,0,0,parceiro,0.00857218148648088,baixo,B
196,2023-08-01,65954.50893364352,60510.11466181393,0.9382807282646026,48,0.01530336942021107,2001.4342994510455,0.4200690536922367,39,4764.5364062390445,621,0.5424066609173531,0,0,agencia,0.0050368932170717935,baixo,B
197,2023-04-01,59375.637329609555,49683.49084800849,0.845754529645594,24,0.010598078908030993,2491.3850971472575,0.405923376907253,39,6137.574820472828,736,0.5584904481782774,0,0,agencia,0.002158155047966741,baixo,B
198,2022-07-01,113411.6323674799,119513.6890726547,1.067791094853241,60,0.020445053591024064,3946.6658402387084,0.5029665127609323,48,11656.254182065264,500,0.9810776862260028,0,0,digital,0.08256570226964943,alto,D
199,2022-03-01,54726.76864092927,43204.390320802144,0.776086942718556,36,0.008,1476.6300514087488,0.22013798196083623,27,6707.747741920563,709,0.31435246927079624,0,0,digital,0.00044624463291218516,baixo,A
200,2024-01-01,64041.70864886962,56333.559462637444,0.8587091594293357,36,0.012389066095762609,2123.157249458124,0.21436986313651624,27,9904.177846612904,624,0.16657588010468566,0,0,parceiro,0.0029503760866266783,baixo,B
201,2023-08-01,37620.11967878828,31648.77746178773,0.8542850941177242,24,0.0083245591373384,1529.468756591914,0.38362978836408185,29,3986.8352327749367,776,0.17090504150457778,0,0,digital,0.00046173868481792264,baixo,A
202,2023-11-01,57912.76753360683,40689.89375314381,0.7441888092043651,36,0.008,1390.6901464963373,0.32646332580636106,27,4259.8663818098,752,0.21865066290271024,0,0,digital,0.00045508501811505046,baixo,A
203,2023-07-01,44080.933866435866,37861.72016957267,0.8654230197293216,48,0.01262218214733439,1171.1038595794978,0.12286358311859268,42,9531.741056657147,623,0.5008264329673395,0,0,agencia,0.001476407816248901,baixo,B
204,2022-02-01,112786.53180535685,125859.31294917445,1.1172865229686348,36,0.012384498014311988,4743.055555407334,0.3719911389227263,39,12750.453059562285,749,0.49211560698215134,0,0,digital,0.0037125976584622246,exposicao,C
205,2022-09-01,52990.92323318607,48105.07596292753,0.9026109590764958,48,0.02860776960150418,2103.1322264092205,0.4381888252764497,37,6906.477678258966,472,0.8908484095122758,1,0,digital,0.12855036654918214,alto,D
206,2022-05-01,52445.08679236453,43931.79185209678,0.8544928389299496,24,0.009536328284310528,2165.649718546374,0.21485564995217718,30,10079.5567583557,751,0.19738140188018616,0,0,digital,0.00037612486106357795,baixo,A
207,2024-01-01,73575.63521470471,59438.55694209885,0.838535344599645,36,0.008675351939336683,2063.591346360621,0.22883210300802515,44,9017.927638799225,746,0.1136785614828378,0,0,agencia,0.001133468388608327,baixo,B
208,2022-01-01,46722.98504018054,39167.56560540055,0.8345632133888341,48,0.008,1066.6633699870752,0.06928304226273815,36,15395.735163332292,856,0.7679408884619624,0,0,parceiro,0.000270191173792643,baixo,B
209,2023-09-01,61297.054067999125,51938.20860300332,0.8070127463197243,24,0.008,2496.4965601843596,0.3075535500413667,31,8117.274405867123,836,0.314739927696096,0,0,digital,0.00031134480944763914,baixo,A
210,2024-07-01,82652.92820100921,78241.5824307945,0.919887105886735,36,0.009950484165779788,2796.2105914108315,0.3435747898848048,25,8138.57906264996,713,0.4386864204113838,0,0,agencia,0.0015871756988735284,baixo,B
211,2023-07-01,48564.64184437701,38571.76841236449,0.7724833989322798,24,0.008,1854.0163350209864,0.20395022267144633,31,9090.533517130376,829,0.10989912495513546,0,0,digital,0.00021384972137121006,baixo,A
212,2024-04-01,63725.776781319815,57607.727232154284,0.8789174833403086,36,0.014156071552339463,2252.6139322704435,0.1702269065634724,56,13233.007505958012,635,0.24344742480862042,0,0,digital,0.0028184914991559247,baixo,B
